run_id,scenario,mode,seed,noise_std,risk_threshold,risk_threshold_low,cooldown_steps,reliability,delay_steps,risk_weights,risk_lookahead_steps,safe_speed_ratio,critical_sep_factor,trend_release_delta,violation_rate,collision_rate,near_miss_rate,intervention_rate,override_success_rate,mean_intervention_delay,operator_workload,mean_drift,p95_drift,mean_latency_ms,risk_mean,risk_p05,risk_p25,risk_p50,risk_p75,risk_p95,separation_risk_mean,congestion_risk_mean,speed_risk_mean,uncertainty_risk_mean,human_activation_count,cooldown_skips,suppressed_request_count,suppressed_critical_count,cooldown_release_count,critical_override_count,critical_trigger_rate,trigger_active_rate,confidence_mean,false_intervention_rate,repeated_intervention_rate,post_intervention_violation_rate,mean_drift_after_intervention,min_predicted_distance_mean
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed59,bottleneck,adaptive_hitl,59,0.1,0.3,0.15,5,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",5,0.8,1.0,0.15,0.10666666666666667,0.0,0.1,0.74,0.8558558558558559,0.0,0.74,11.746414251268035,38.536867367135386,0.5701774552774926,0.808929938552831,0.24599999999990718,0.5286259822566355,1.0,1.0,1.0,0.14933480229229365,0.07694690655969424,0.9636693569201469,0.64,111,39,39,0,106,102,0.68,1.0,0.9500000000000002,0.16216216216216217,0.9009009009009009,0.12403100775193798,14.258059560524577,3.5235769462966013
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed1059,bottleneck,adaptive_hitl,1059,0.1,0.3,0.15,5,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",5,0.8,1.0,0.15,0.05333333333333334,0.0,0.2733333333333333,0.8733333333333333,0.9389312977099237,0.0,0.8733333333333333,14.997102360586794,32.191672070733816,0.6231869477778673,0.9442706824875831,0.6132425111916686,1.0,1.0,1.0,1.0,0.17795546258426753,0.13733753285180705,0.979713640535211,0.6395059469916106,131,19,19,0,128,128,0.8533333333333334,1.0,0.9500000000000002,0.061068702290076333,0.9618320610687023,0.057971014492753624,16.186704318211714,6.41665043712685
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed2059,bottleneck,adaptive_hitl,2059,0.1,0.3,0.15,5,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",5,0.8,1.0,0.15,0.02,0.006666666666666667,0.24,0.7933333333333333,0.9747899159663865,0.0,0.7933333333333333,6.059759332804153,21.880308538209217,0.4678157887731989,0.8439804930282283,0.3180942297797696,0.5443531259852683,1.0,1.0,1.0,0.478175579342683,0.2514809634133149,0.585045977814675,0.6328107985847483,119,31,31,0,115,111,0.74,1.0,0.9500000000000002,0.1092436974789916,0.9159663865546218,0.022388059701492536,6.777518910553623,1.6358240108405906
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed3059,bottleneck,adaptive_hitl,3059,0.1,0.3,0.15,5,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",5,0.8,1.0,0.15,0.07333333333333333,0.0,0.16666666666666666,0.7933333333333333,0.907563025210084,0.0,0.7933333333333333,15.369889095922927,37.56529661063056,0.5604464452092847,0.8724942734049699,0.4538799371082967,1.0,1.0,1.0,1.0,0.2650051724279896,0.1746256880126862,0.790819865784949,0.6352058273710635,119,31,31,0,113,113,0.7533333333333333,1.0,0.9500000000000002,0.09243697478991597,0.9327731092436975,0.08396946564885496,17.433650838188033,2.5089296493762525
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed4059,bottleneck,adaptive_hitl,4059,0.1,0.3,0.15,5,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",5,0.8,1.0,0.15,0.1,0.0,0.30666666666666664,0.9133333333333333,0.8905109489051095,0.0,0.9133333333333333,10.562199637314441,29.692301064856903,0.6239660976765057,0.9631028298755524,0.6595511850589562,1.0,1.0,1.0,1.0,0.5593886593997333,0.3132237362831615,0.9647172415918068,0.6368372589625774,137,13,13,0,136,136,0.9066666666666666,1.0,0.9500000000000002,0.058394160583941604,0.9635036496350365,0.1048951048951049,10.96923126298898,1.4207267792836609
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed5059,bottleneck,adaptive_hitl,5059,0.1,0.3,0.15,5,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",5,0.8,1.0,0.15,0.06666666666666667,0.013333333333333334,0.17333333333333334,0.86,0.9224806201550387,0.0,0.86,11.40158150270767,37.08693487950341,0.550299173531433,0.9132425268202582,0.38902244455776797,1.0,1.0,1.0,1.0,0.15971666937627144,0.09083812700041798,0.8863545172834256,0.6303359521773554,129,21,21,0,126,126,0.84,1.0,0.9500000000000002,0.07751937984496124,0.9534883720930233,0.06569343065693431,12.387783256669895,4.930972225487161
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed6059,bottleneck,adaptive_hitl,6059,0.1,0.3,0.15,5,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",5,0.8,1.0,0.15,0.04666666666666667,0.0,1.3533333333333333,0.8866666666666667,0.9473684210526315,0.0,0.8866666666666667,6.659215035030143,35.97797090459904,0.6660649715922773,0.9288748444664623,0.43122653930396304,1.0,1.0,1.0,1.0,0.7062721237948849,0.46394359065631186,0.626054001887344,0.6348081429327146,133,17,17,0,130,130,0.8666666666666667,1.0,0.9500000000000002,0.07518796992481203,0.9548872180451128,0.04964539007092199,7.2274484419732135,0.6892061575451491
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed7059,bottleneck,adaptive_hitl,7059,0.1,0.3,0.15,5,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",5,0.8,1.0,0.15,0.05333333333333334,0.0,0.02666666666666667,0.78,0.9316239316239316,0.0,0.78,12.564559794965481,27.02679084072759,0.5101388491069277,0.8109084192997963,0.24302627923782352,0.5089391403677987,1.0,1.0,1.0,0.02613158983870442,0.02243042832100467,0.9623033053949538,0.64,117,33,33,0,111,111,0.74,1.0,0.9500000000000002,0.09401709401709402,0.9316239316239316,0.06153846153846154,14.519620208970725,11.97277400710465
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed8059,bottleneck,adaptive_hitl,8059,0.1,0.3,0.15,5,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",5,0.8,1.0,0.15,0.12666666666666668,0.0,0.0,0.86,0.8527131782945736,0.0,0.86,16.60946091792277,31.211919090720112,0.6470477705200514,0.8888199402799932,0.24599999999991762,1.0,1.0,1.0,1.0,0.0532665339958647,0.02170327544676225,0.9681778128260006,0.64,129,21,21,0,124,124,0.8266666666666667,1.0,0.9500000000000002,0.08527131782945736,0.9534883720930233,0.1386861313868613,18.183839980561178,6.639563589849902
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed9059,bottleneck,adaptive_hitl,9059,0.1,0.3,0.15,5,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",5,0.8,1.0,0.15,0.08,0.006666666666666667,0.86,0.9133333333333333,0.9124087591240876,0.0,0.9133333333333333,13.323296265426208,37.29356858005162,0.5484411252352098,0.9667648707458746,0.6820259575996124,1.0,1.0,1.0,1.0,0.5448324342963341,0.3311038063199927,0.7500125297105141,0.64,137,13,13,0,136,136,0.9066666666666666,1.0,0.9500000000000002,0.051094890510948905,0.9635036496350365,0.07692307692307693,14.067435695830373,1.4191847761821195
